误差倍数,误差标准差,repeat,方案,确定达标比例,确定未达标比例,区间不确定比例,已知状态达标率,相对无误差状态改变率
1.0,0.0037158655842000014,894,15/18,0.8164794007490637,0.0599250936329588,0.12359550561797752,0.9316239316239316,0.04868913857677903
1.0,0.0037158655842000014,894,16/18,0.846441947565543,0.056179775280898875,0.09737827715355805,0.9377593360995851,0.04119850187265917
1.0,0.0037158655842000014,894,18/22,0.9176029962546817,0.026217228464419477,0.056179775280898875,0.9722222222222222,0.026217228464419477
1.0,0.0037158655842000014,895,15/18,0.8277153558052435,0.056179775280898875,0.11610486891385768,0.9364406779661016,0.0599250936329588
1.0,0.0037158655842000014,895,16/18,0.8614232209737828,0.052434456928838954,0.08614232209737828,0.9426229508196722,0.052434456928838954
1.0,0.0037158655842000014,895,18/22,0.9250936329588015,0.02247191011235955,0.052434456928838954,0.9762845849802372,0.0299625468164794
1.0,0.0037158655842000014,896,15/18,0.8314606741573034,0.06741573033707865,0.10112359550561797,0.925,0.052434456928838954
1.0,0.0037158655842000014,896,16/18,0.8539325842696629,0.06367041198501873,0.08239700374531835,0.9306122448979591,0.052434456928838954
1.0,0.0037158655842000014,896,18/22,0.9138576779026217,0.033707865168539325,0.052434456928838954,0.9644268774703557,0.04119850187265917
1.0,0.0037158655842000014,897,15/18,0.8277153558052435,0.052434456928838954,0.1198501872659176,0.9404255319148936,0.026217228464419477
1.0,0.0037158655842000014,897,16/18,0.8576779026217228,0.04868913857677903,0.09363295880149813,0.9462809917355371,0.026217228464419477
1.0,0.0037158655842000014,897,18/22,0.9250936329588015,0.02247191011235955,0.052434456928838954,0.9762845849802372,0.0149812734082397
1.0,0.0037158655842000014,898,15/18,0.8202247191011236,0.056179775280898875,0.12359550561797752,0.9358974358974359,0.03745318352059925
1.0,0.0037158655842000014,898,16/18,0.8539325842696629,0.052434456928838954,0.09363295880149813,0.9421487603305785,0.033707865168539325
1.0,0.0037158655842000014,898,18/22,0.9250936329588015,0.0299625468164794,0.0449438202247191,0.9686274509803922,0.026217228464419477
1.0,0.0037158655842000014,899,15/18,0.8389513108614233,0.04868913857677903,0.11235955056179775,0.9451476793248945,0.04868913857677903
1.0,0.0037158655842000014,899,16/18,0.8689138576779026,0.04868913857677903,0.08239700374531835,0.9469387755102041,0.03745318352059925
1.0,0.0037158655842000014,899,18/22,0.9288389513108615,0.02247191011235955,0.04868913857677903,0.9763779527559056,0.018726591760299626
1.0,0.0037158655842000014,900,15/18,0.8277153558052435,0.06367041198501873,0.10861423220973783,0.9285714285714286,0.056179775280898875
1.0,0.0037158655842000014,900,16/18,0.850187265917603,0.0599250936329588,0.0898876404494382,0.934156378600823,0.04868913857677903
1.0,0.0037158655842000014,900,18/22,0.9138576779026217,0.033707865168539325,0.052434456928838954,0.9644268774703557,0.0299625468164794
1.0,0.0037158655842000014,901,15/18,0.8277153558052435,0.06367041198501873,0.10861423220973783,0.9285714285714286,0.04119850187265917
1.0,0.0037158655842000014,901,16/18,0.8539325842696629,0.0599250936329588,0.08614232209737828,0.9344262295081968,0.04119850187265917
1.0,0.0037158655842000014,901,18/22,0.9138576779026217,0.03745318352059925,0.04868913857677903,0.9606299212598425,0.0299625468164794
1.0,0.0037158655842000014,902,15/18,0.8314606741573034,0.07116104868913857,0.09737827715355805,0.921161825726141,0.04868913857677903
1.0,0.0037158655842000014,902,16/18,0.8539325842696629,0.06367041198501873,0.08239700374531835,0.9306122448979591,0.04868913857677903
1.0,0.0037158655842000014,902,18/22,0.9063670411985019,0.03745318352059925,0.056179775280898875,0.9603174603174603,0.04119850187265917
1.0,0.0037158655842000014,903,15/18,0.8352059925093633,0.0599250936329588,0.10486891385767791,0.9330543933054394,0.026217228464419477
1.0,0.0037158655842000014,903,16/18,0.8614232209737828,0.052434456928838954,0.08614232209737828,0.9426229508196722,0.0299625468164794
1.0,0.0037158655842000014,903,18/22,0.9176029962546817,0.02247191011235955,0.0599250936329588,0.9760956175298805,0.011235955056179775
1.0,0.0037158655842000014,904,15/18,0.8314606741573034,0.0599250936329588,0.10861423220973783,0.9327731092436975,0.04868913857677903
1.0,0.0037158655842000014,904,16/18,0.8576779026217228,0.0599250936329588,0.08239700374531835,0.9346938775510204,0.04119850187265917
1.0,0.0037158655842000014,904,18/22,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.02247191011235955
1.0,0.0037158655842000014,905,15/18,0.8202247191011236,0.06367041198501873,0.11610486891385768,0.9279661016949152,0.033707865168539325
1.0,0.0037158655842000014,905,16/18,0.850187265917603,0.0599250936329588,0.0898876404494382,0.934156378600823,0.0299625468164794
1.0,0.0037158655842000014,905,18/22,0.9176029962546817,0.033707865168539325,0.04868913857677903,0.9645669291338582,0.026217228464419477
1.0,0.0037158655842000014,906,15/18,0.8352059925093633,0.0599250936329588,0.10486891385767791,0.9330543933054394,0.07116104868913857
1.0,0.0037158655842000014,906,16/18,0.8614232209737828,0.056179775280898875,0.08239700374531835,0.9387755102040817,0.06367041198501873
1.0,0.0037158655842000014,906,18/22,0.9176029962546817,0.026217228464419477,0.056179775280898875,0.9722222222222222,0.03745318352059925
1.0,0.0037158655842000014,907,15/18,0.8352059925093633,0.06367041198501873,0.10112359550561797,0.9291666666666667,0.033707865168539325
1.0,0.0037158655842000014,907,16/18,0.8576779026217228,0.0599250936329588,0.08239700374531835,0.9346938775510204,0.0299625468164794
1.0,0.0037158655842000014,907,18/22,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.033707865168539325
1.0,0.0037158655842000014,908,15/18,0.8202247191011236,0.07116104868913857,0.10861423220973783,0.9201680672268907,0.0449438202247191
1.0,0.0037158655842000014,908,16/18,0.850187265917603,0.06367041198501873,0.08614232209737828,0.930327868852459,0.03745318352059925
1.0,0.0037158655842000014,908,18/22,0.9063670411985019,0.033707865168539325,0.0599250936329588,0.9641434262948207,0.026217228464419477
1.0,0.0037158655842000014,909,15/18,0.8202247191011236,0.056179775280898875,0.12359550561797752,0.9358974358974359,0.03745318352059925
1.0,0.0037158655842000014,909,16/18,0.846441947565543,0.052434456928838954,0.10112359550561797,0.9416666666666667,0.0299625468164794
1.0,0.0037158655842000014,909,18/22,0.9176029962546817,0.0299625468164794,0.052434456928838954,0.9683794466403162,0.018726591760299626
1.0,0.0037158655842000014,910,15/18,0.8239700374531835,0.06741573033707865,0.10861423220973783,0.9243697478991597,0.03745318352059925
1.0,0.0037158655842000014,910,16/18,0.850187265917603,0.0599250936329588,0.0898876404494382,0.934156378600823,0.033707865168539325
1.0,0.0037158655842000014,910,18/22,0.9138576779026217,0.033707865168539325,0.052434456928838954,0.9644268774703557,0.0299625468164794
1.0,0.0037158655842000014,911,15/18,0.8089887640449438,0.06741573033707865,0.12359550561797752,0.9230769230769231,0.052434456928838954
1.0,0.0037158655842000014,911,16/18,0.8352059925093633,0.0599250936329588,0.10486891385767791,0.9330543933054394,0.052434456928838954
1.0,0.0037158655842000014,911,18/22,0.9138576779026217,0.033707865168539325,0.052434456928838954,0.9644268774703557,0.033707865168539325
1.0,0.0037158655842000014,912,15/18,0.8426966292134831,0.07116104868913857,0.08614232209737828,0.9221311475409836,0.04868913857677903
1.0,0.0037158655842000014,912,16/18,0.8651685393258427,0.06367041198501873,0.07116104868913857,0.9314516129032258,0.04119850187265917
1.0,0.0037158655842000014,912,18/22,0.9101123595505618,0.0299625468164794,0.0599250936329588,0.9681274900398407,0.0299625468164794
1.0,0.0037158655842000014,913,15/18,0.8426966292134831,0.0599250936329588,0.09737827715355805,0.9336099585062241,0.0449438202247191
1.0,0.0037158655842000014,913,16/18,0.8651685393258427,0.056179775280898875,0.07865168539325842,0.9390243902439024,0.033707865168539325
1.0,0.0037158655842000014,913,18/22,0.9176029962546817,0.026217228464419477,0.056179775280898875,0.9722222222222222,0.0149812734082397
1.0,0.0037158655842000014,914,15/18,0.8052434456928839,0.06741573033707865,0.12734082397003746,0.9227467811158798,0.04868913857677903
1.0,0.0037158655842000014,914,16/18,0.8314606741573034,0.056179775280898875,0.11235955056179775,0.9367088607594937,0.0449438202247191
1.0,0.0037158655842000014,914,18/22,0.9101123595505618,0.033707865168539325,0.056179775280898875,0.9642857142857143,0.0299625468164794
1.0,0.0037158655842000014,915,15/18,0.8389513108614233,0.0599250936329588,0.10112359550561797,0.9333333333333333,0.04868913857677903
1.0,0.0037158655842000014,915,16/18,0.8689138576779026,0.056179775280898875,0.0749063670411985,0.9392712550607287,0.03745318352059925
1.0,0.0037158655842000014,915,18/22,0.9213483146067416,0.026217228464419477,0.052434456928838954,0.9723320158102767,0.018726591760299626
1.0,0.0037158655842000014,916,15/18,0.8352059925093633,0.0599250936329588,0.10486891385767791,0.9330543933054394,0.052434456928838954
1.0,0.0037158655842000014,916,16/18,0.8651685393258427,0.056179775280898875,0.07865168539325842,0.9390243902439024,0.0449438202247191
1.0,0.0037158655842000014,916,18/22,0.9176029962546817,0.0299625468164794,0.052434456928838954,0.9683794466403162,0.0299625468164794
1.0,0.0037158655842000014,917,15/18,0.8202247191011236,0.07116104868913857,0.10861423220973783,0.9201680672268907,0.0599250936329588
1.0,0.0037158655842000014,917,16/18,0.8426966292134831,0.06741573033707865,0.0898876404494382,0.9259259259259259,0.056179775280898875
1.0,0.0037158655842000014,917,18/22,0.9063670411985019,0.04868913857677903,0.0449438202247191,0.9490196078431372,0.04868913857677903
1.0,0.0037158655842000014,918,15/18,0.8314606741573034,0.0599250936329588,0.10861423220973783,0.9327731092436975,0.033707865168539325
1.0,0.0037158655842000014,918,16/18,0.8539325842696629,0.052434456928838954,0.09363295880149813,0.9421487603305785,0.033707865168539325
1.0,0.0037158655842000014,918,18/22,0.9213483146067416,0.026217228464419477,0.052434456928838954,0.9723320158102767,0.02247191011235955
1.0,0.0037158655842000014,919,15/18,0.8202247191011236,0.0599250936329588,0.1198501872659176,0.9319148936170213,0.052434456928838954
1.0,0.0037158655842000014,919,16/18,0.8539325842696629,0.0599250936329588,0.08614232209737828,0.9344262295081968,0.04868913857677903
1.0,0.0037158655842000014,919,18/22,0.9176029962546817,0.03745318352059925,0.0449438202247191,0.9607843137254902,0.04119850187265917
1.0,0.0037158655842000014,920,15/18,0.8239700374531835,0.0599250936329588,0.11610486891385768,0.9322033898305084,0.03745318352059925
1.0,0.0037158655842000014,920,16/18,0.850187265917603,0.052434456928838954,0.09737827715355805,0.941908713692946,0.033707865168539325
1.0,0.0037158655842000014,920,18/22,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.02247191011235955
1.0,0.0037158655842000014,921,15/18,0.8426966292134831,0.0599250936329588,0.09737827715355805,0.9336099585062241,0.018726591760299626
1.0,0.0037158655842000014,921,16/18,0.8651685393258427,0.056179775280898875,0.07865168539325842,0.9390243902439024,0.011235955056179775
1.0,0.0037158655842000014,921,18/22,0.9176029962546817,0.02247191011235955,0.0599250936329588,0.9760956175298805,0.011235955056179775
1.0,0.0037158655842000014,922,15/18,0.8202247191011236,0.0599250936329588,0.1198501872659176,0.9319148936170213,0.04119850187265917
1.0,0.0037158655842000014,922,16/18,0.8539325842696629,0.052434456928838954,0.09363295880149813,0.9421487603305785,0.04119850187265917
1.0,0.0037158655842000014,922,18/22,0.9213483146067416,0.026217228464419477,0.052434456928838954,0.9723320158102767,0.026217228464419477
1.0,0.0037158655842000014,923,15/18,0.8277153558052435,0.0599250936329588,0.11235955056179775,0.9324894514767933,0.0449438202247191
1.0,0.0037158655842000014,923,16/18,0.8576779026217228,0.056179775280898875,0.08614232209737828,0.9385245901639344,0.03745318352059925
1.0,0.0037158655842000014,923,18/22,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.0299625468164794
1.0,0.0037158655842000014,924,15/18,0.8052434456928839,0.056179775280898875,0.13857677902621723,0.9347826086956522,0.052434456928838954
1.0,0.0037158655842000014,924,16/18,0.846441947565543,0.052434456928838954,0.10112359550561797,0.9416666666666667,0.0449438202247191
1.0,0.0037158655842000014,924,18/22,0.9213483146067416,0.026217228464419477,0.052434456928838954,0.9723320158102767,0.018726591760299626
1.0,0.0037158655842000014,925,15/18,0.8127340823970037,0.06741573033707865,0.1198501872659176,0.9234042553191489,0.04868913857677903
1.0,0.0037158655842000014,925,16/18,0.8426966292134831,0.06367041198501873,0.09363295880149813,0.9297520661157025,0.04868913857677903
1.0,0.0037158655842000014,925,18/22,0.9101123595505618,0.0299625468164794,0.0599250936329588,0.9681274900398407,0.03745318352059925
1.0,0.0037158655842000014,926,15/18,0.8089887640449438,0.0749063670411985,0.11610486891385768,0.9152542372881356,0.04868913857677903
1.0,0.0037158655842000014,926,16/18,0.8389513108614233,0.07116104868913857,0.0898876404494382,0.9218106995884774,0.0449438202247191
1.0,0.0037158655842000014,926,18/22,0.898876404494382,0.0299625468164794,0.07116104868913857,0.967741935483871,0.026217228464419477
1.0,0.0037158655842000014,927,15/18,0.8539325842696629,0.0599250936329588,0.08614232209737828,0.9344262295081968,0.056179775280898875
1.0,0.0037158655842000014,927,16/18,0.8801498127340824,0.056179775280898875,0.06367041198501873,0.94,0.052434456928838954
1.0,0.0037158655842000014,927,18/22,0.9288389513108615,0.02247191011235955,0.04868913857677903,0.9763779527559056,0.033707865168539325
1.0,0.0037158655842000014,928,15/18,0.846441947565543,0.056179775280898875,0.09737827715355805,0.9377593360995851,0.052434456928838954
1.0,0.0037158655842000014,928,16/18,0.8764044943820225,0.052434456928838954,0.07116104868913857,0.9435483870967742,0.04868913857677903
1.0,0.0037158655842000014,928,18/22,0.9325842696629213,0.0299625468164794,0.03745318352059925,0.9688715953307393,0.033707865168539325
1.0,0.0037158655842000014,929,15/18,0.8239700374531835,0.07116104868913857,0.10486891385767791,0.9205020920502092,0.026217228464419477
1.0,0.0037158655842000014,929,16/18,0.850187265917603,0.06367041198501873,0.08614232209737828,0.930327868852459,0.02247191011235955
1.0,0.0037158655842000014,929,18/22,0.9101123595505618,0.03745318352059925,0.052434456928838954,0.9604743083003953,0.018726591760299626
1.0,0.0037158655842000014,930,15/18,0.8314606741573034,0.0599250936329588,0.10861423220973783,0.9327731092436975,0.033707865168539325
1.0,0.0037158655842000014,930,16/18,0.8614232209737828,0.052434456928838954,0.08614232209737828,0.9426229508196722,0.033707865168539325
1.0,0.0037158655842000014,930,18/22,0.9176029962546817,0.033707865168539325,0.04868913857677903,0.9645669291338582,0.0149812734082397
1.0,0.0037158655842000014,931,15/18,0.8277153558052435,0.056179775280898875,0.11610486891385768,0.9364406779661016,0.04119850187265917
1.0,0.0037158655842000014,931,16/18,0.8539325842696629,0.056179775280898875,0.0898876404494382,0.9382716049382716,0.0299625468164794
1.0,0.0037158655842000014,931,18/22,0.9176029962546817,0.026217228464419477,0.056179775280898875,0.9722222222222222,0.02247191011235955
1.0,0.0037158655842000014,932,15/18,0.8277153558052435,0.056179775280898875,0.11610486891385768,0.9364406779661016,0.04119850187265917
1.0,0.0037158655842000014,932,16/18,0.850187265917603,0.056179775280898875,0.09363295880149813,0.9380165289256198,0.03745318352059925
1.0,0.0037158655842000014,932,18/22,0.9213483146067416,0.026217228464419477,0.052434456928838954,0.9723320158102767,0.02247191011235955
1.0,0.0037158655842000014,933,15/18,0.8239700374531835,0.07116104868913857,0.10486891385767791,0.9205020920502092,0.04119850187265917
1.0,0.0037158655842000014,933,16/18,0.850187265917603,0.06741573033707865,0.08239700374531835,0.926530612244898,0.03745318352059925
1.0,0.0037158655842000014,933,18/22,0.9026217228464419,0.0299625468164794,0.06741573033707865,0.9678714859437751,0.033707865168539325
1.0,0.0037158655842000014,934,15/18,0.8239700374531835,0.06367041198501873,0.11235955056179775,0.9282700421940928,0.06367041198501873
1.0,0.0037158655842000014,934,16/18,0.846441947565543,0.056179775280898875,0.09737827715355805,0.9377593360995851,0.056179775280898875
1.0,0.0037158655842000014,934,18/22,0.9138576779026217,0.02247191011235955,0.06367041198501873,0.976,0.033707865168539325
